artist,song,duration_s,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,country,latin,Folk/Acoustic,blues,classical,pop,easy listening,World/Traditional,hip hop,Dance/Electronic,metal,R&B,jazz,rock
Bad Meets Evil,Lighters,303.813,1,2011,0.68,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Bruno Mars,The Lazy Song,189.109,0,2010,0.75,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lupe Fiasco,The Show Goes On,239.613,1,2011,0.7,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
James Morrison,I Won't Let You Go,229.303,0,2011,0.64,0.537,0.611,0,-6.427,1,0.0304,0.229,0.0,0.146,0.161,105.955,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jason Derulo,It Girl,192.2,0,2011,0.7,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Adele,Someone Like You,285.24,0,2011,0.04,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282.4,0,2011,0.65,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Keri Hilson,Pretty Girl Rock,243.92,0,2010,0.67,0.666,0.87,11,-5.004,0,0.246,0.203,0.0,0.0851,0.9,160.014,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
P!nk,F**kin' Perfect,213.413,1,2010,0.6,0.563,0.671,7,-4.788,1,0.0373,0.0422,0.0,0.36,0.45,91.964,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blake Shelton,Honey Bee,210.72,0,2011,0.5,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,country,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady Gaga,The Edge Of Glory,320.546,0,2011,0.67,0.583,0.768,9,-6.477,1,0.041,0.000323,0.0162,0.109,0.357,127.952,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lady A,Just A Kiss,218.84,0,2011,0.63,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881,"pop, country",1,0,0,0,0,1,0,0,0,0,0,0,0,0
Hot Chelle Rae,Tonight Tonight,200.466,0,2011,0.73,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,"hip hop, pop, rock",0,0,0,0,0,1,0,0,1,0,0,0,0,1
Grouplove,Tongue Tied,218.013,0,2011,0.79,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,"pop, rock, Folk/Acoustic",0,0,1,0,0,1,0,0,0,0,0,0,0,1
Coldplay,Every Teardrop Is a Waterfall,240.796,0,2011,0.69,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Beyoncé,Best Thing I Never Had,253.746,0,2011,0.69,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
P!nk,Raise Your Glass,202.96,1,2010,0.76,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Christina Perri,Jar of Hearts,246.587,0,2011,0.72,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bruno Mars,Marry You,230.192,0,2010,0.75,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Charlene Soraia,Wherever You Will Go,197.577,0,2011,0.6,0.597,0.115,9,-9.217,1,0.0334,0.82,0.000215,0.111,0.128,111.202,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Christina Perri,A Thousand Years,285.12,0,2011,0.7,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Carly Rae Jepsen,Call Me Maybe,193.4,0,2012,0.78,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
fun.,We Are Young (feat. Janelle Monáe),250.626,0,2012,0.76,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sean Paul,She Doesn't Mind,227.786,0,2012,0.7,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Pitbull,International Love (feat. Chris Brown),227.28,0,2011,0.74,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,"hip hop, pop, latin",0,1,0,0,0,1,0,0,1,0,0,0,0,0
DEV,In The Dark,226.226,0,2012,0.52,0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.329,0.443,124.954,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Adele,Skyfall,286.48,0,2012,0.74,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
David Guetta,Turn Me On (feat. Nicki Minaj),199.68,0,2012,0.65,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Rihanna,Where Have You Been,242.68,0,2011,0.71,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
JAY-Z,Ni**as In Paris,219.333,1,2011,0.82,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Maroon 5,One More Night,219.546,0,2012,0.74,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Skrillex,Bangarang (feat. Sirah),215.253,1,2011,0.7,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
The Wanted,Chasing The Sun,198.8,0,2012,0.69,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Flo Rida,Whistle,224.653,0,2012,0.77,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
will.i.am,This Is Love,279.026,0,2013,0.62,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],222.5,0,2012,0.66,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Nicki Minaj,Pound The Alarm,205.64,1,2012,0.64,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,313.786,1,2012,0.63,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MARINA,Primadonna,221.075,0,2012,0.78,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Kanye West,Mercy,329.32,1,2012,0.73,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,182.333,0,2012,0.58,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
PSY,Gangnam Style (강남스타일),219.493,0,2012,0.72,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kesha,Die Young,211.92,0,2012,0.78,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Usher,Scream,234.693,0,2012,0.66,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Linkin Park,BURN IT DOWN,230.253,0,2012,0.73,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,"rock, metal",0,0,0,0,0,0,0,0,0,0,1,0,0,1
Bruno Mars,Locked out of Heaven,233.478,0,2012,0.85,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Avicii,Levels - Radio Edit,199.906,0,2011,0.77,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Flo Rida,Good Feeling,248.133,0,2012,0.76,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Rihanna,Diamonds,225.146,0,2012,0.75,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Wiz Khalifa,"Work Hard, Play Hard",219.026,1,2012,0.62,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Katy Perry,Part Of Me,216.16,0,2012,0.73,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nicki Minaj,Starships,210.626,1,2012,0.75,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kendrick Lamar,m.A.A.d city,350.12,1,2012,0.67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,218.19,0,2011,0.68,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,"rock, pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,1
Maroon 5,Payphone,231.173,1,2012,0.82,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James Arthur,Impossible,209.44,0,2013,0.75,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Icona Pop,I Love It,156.773,1,2012,0.51,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-05,0.172,0.86,125.953,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tyga,Rack City,203.2,1,2012,0.61,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Calvin Harris,Feel So Close - Radio Edit,206.413,0,2012,0.79,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Chris Brown,Turn Up the Music,227.973,0,2012,0.64,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Frank Ocean,Lost,234.093,1,2012,0.64,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Calvin Harris,Let's Go (feat. Ne-Yo),232.8,0,2012,0.66,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
The Script,Hall of Fame (feat. will.i.am),202.533,0,2012,0.78,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,"pop, rock",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Swedish House Mafia,Don't You Worry Child - Radio Edit,212.862,0,2012,0.76,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
MARINA,How to Be a Heartbreaker,221.493,0,2012,0.5,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Justin Bieber,Boyfriend,171.333,0,2012,0.63,0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
David Guetta,Titanium (feat. Sia),245.04,0,2012,0.79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Jessie J,Domino,231.84,0,2011,0.74,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Taylor Swift,I Knew You Were Trouble.,219.72,0,2012,0.59,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197.131,1,2012,0.61,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
P!nk,Try,247.906,0,2012,0.76,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Robbie Williams,Candy,201.053,0,2012,0.68,0.715,0.791,10,-6.63,1,0.0414,0.0368,0.0,0.0694,0.879,116.043,"pop, rock",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207.333,1,2011,0.77,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Justin Bieber,As Long As You Love Me,229.466,0,2012,0.67,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rita Ora,R.I.P. (feat. Tinie Tempah),228.026,0,2012,0.46,0.603,0.831,11,-3.443,0,0.0479,0.027,0.0,0.652,0.358,72.022,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Alex Clare,Too Close,256.613,0,2011,0.6,0.588,0.694,11,-4.278,0,0.0387,0.00948,0.0,0.113,0.271,126.027,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tyga,Faded,206.666,1,2012,0.58,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Katy Perry,The One That Got Away,227.333,0,2012,0.72,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Avicii,Silhouettes - Original Radio Edit,211.88,0,2012,0.53,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Gotye,Somebody That I Used To Know,244.884,0,2011,0.57,0.863,0.527,0,-6.896,1,0.0358,0.607,0.000168,0.107,0.674,129.054,set(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flo Rida,Wild Ones (feat. Sia),232.946,0,2012,0.77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
One Direction,What Makes You Beautiful,199.986,0,2012,0.82,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lana Del Rey,Born To Die,286.253,0,2012,0.53,0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Owl City,Good Time,205.933,0,2012,0.77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Calvin Harris,We'll Be Coming Back (feat. Example),234.36,0,2012,0.62,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Emeli Sandé,"Read All About It, Pt. III",283.706,0,2012,0.65,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ellie Goulding,Lights - Single Version,210.853,0,2010,0.63,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,"pop, rock, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,1
Train,Drive By,195.973,0,2012,0.77,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Disclosure,Latch,255.631,0,2013,0.74,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Coldplay,Princess of China,239.215,0,2011,0.66,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Gym Class Heroes,Ass Back Home (feat. Neon Hitch),222.213,1,2011,0.61,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Carrie Underwood,Blown Away,240.133,0,2012,0.63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,"pop, country",1,0,0,0,0,1,0,0,0,0,0,0,0,0
alt-J,Breezeblocks,227.08,0,2012,0.71,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chris Brown,Don't Wake Me Up,222.306,0,2012,0.62,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Kelly Clarkson,Stronger (What Doesn't Kill You),221.946,0,2011,0.74,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Drake,The Motto,181.573,1,2011,0.74,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Katy Perry,Wide Awake,220.946,0,2012,0.65,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rita Ora,How We Do (Party),247.026,1,2012,0.48,0.738,0.922,7,-3.94,1,0.0833,0.0034,0.0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Rudimental,Feel the Love (feat. John Newman),245.186,0,2013,0.64,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Lana Del Rey,Ride,289.08,1,2012,0.66,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251.626,0,2012,0.69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Demi Lovato,Give Your Heart a Break,205.346,0,2011,0.71,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drake,Take Care,277.386,1,2011,0.75,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Bruno Mars,It Will Rain,257.72,0,2011,0.74,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cher Lloyd,Want U Back,214.013,0,2011,0.67,0.696,0.893,9,-2.963,1,0.076,0.0662,0.0,0.473,0.573,97.954,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Lorde,Royals,190.185,0,2013,0.77,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Robin Thicke,Blurred Lines,263.053,0,2013,0.55,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Imagine Dragons,Radioactive,186.813,0,2012,0.77,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Avicii,Wake Me Up,247.426,0,2013,0.06,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235.613,1,2012,0.01,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248.413,0,2013,0.83,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,"hip hop, Dance/Electronic",0,0,0,0,0,0,0,0,1,1,0,0,0,0
will.i.am,Scream & Shout,283.4,1,2013,0.78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Bingo Players,Get Up (Rattle) - Vocal Edit,166.933,0,2013,0.01,0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86e-06,0.296,0.722,127.99,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Naughty Boy,La La La,220.779,0,2013,0.58,0.754,0.677,6,-4.399,0,0.0316,0.112,0.0,0.111,0.254,124.988,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tom Odell,Another Love,244.36,1,2013,0.88,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2 Chainz,We Own It (Fast & Furious),227.906,0,2013,0.69,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
David Guetta,Play Hard (feat. Ne-Yo & Akon),201.0,0,2012,0.69,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Pitbull,Feel This Moment (feat. Christina Aguilera),229.506,0,2012,0.77,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,"hip hop, pop, latin",0,1,0,0,0,1,0,0,1,0,0,0,0,0
will.i.am,#thatPOWER,279.506,0,2013,0.68,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Lil Wayne,Love Me,255.053,1,2013,0.68,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258.342,0,2012,0.81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Jason Derulo,Talk Dirty (feat. 2 Chainz),177.685,1,2013,0.56,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
John Newman,Love Me Again,239.894,0,2013,0.74,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,set(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Neighbourhood,Sweater Weather,240.4,0,2013,0.89,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sebastian Ingrosso,Reload - Radio Edit,221.272,0,2013,0.68,0.485,0.724,9,-4.633,0,0.0521,0.0736,0.0,0.0631,0.433,128.045,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
